order	driver	client	start	end	client_bill	driver_bill	fraud	city_number	animal	baby_seat	luggage	percent
1106226683	17685183	68929359	2020-07-31 18:02:27	2020-07-31 18:12:42	69	200	0	3	0	0	0	3
1101192947	17031023	72270251	2020-07-30 09:55:30	2020-07-30 10:13:00	169	200	0	3	0	0	0	20.8
1053764579	17268967	11724966	2020-07-15 02:11:40	2020-07-15 02:53:37	528	528	0	3	0	0	0	27.6
1108866911	17704883	1386258	2020-08-01 12:50:03	2020-08-01 13:10:01	228	228	0	3	0	0	0	5
1101230591	15453275	55378418	2020-07-30 10:11:38	2020-07-30 11:27:27	754	874	0	3	0	0	0	24.6
1051333475	11486162	15602482	2020-07-14 08:22:31	2020-07-14 08:52:47	196	276	0	3	0	0	0	24.6
1109049275	17684875	69036247	2020-08-01 13:54:31	2020-08-01 14:05:52	70	150	0	3	0	0	0	3
1101327251	11486162	69122443	2020-07-30 10:49:21	2020-07-30 11:04:31	133	200	0	3	0	0	0	24.6
1054091867	17085987	47395822	2020-07-15 07:37:43	2020-07-15 07:46:08	74	400	0	3	0	0	0	26.6
1109053379	12130954	39822670	2020-08-01 13:55:56	2020-08-01 14:07:04	84	150	0	3	0	0	0	25.6
1101345767	17401467	61461722	2020-07-30 10:56:50	2020-07-30 11:17:11	119	169	0	3	0	0	0	5
1054111871	10808766	60986006	2020-07-15 07:44:59	2020-07-15 07:57:07	126	250	0	3	0	0	0	24.6
1109053847	11839802	46326062	2020-08-01 13:56:06	2020-08-01 14:19:24	218	218	0	3	0	0	0	20.8
1101409055	17438199	76175595	2020-07-30 11:23:23	2020-07-30 11:34:13	69	200	0	3	0	0	0	3
1054155035	11011510	19047122	2020-07-15 08:03:53	2020-07-15 08:19:03	152	250	0	3	0	0	0	4
1109095079	17685183	69140507	2020-08-01 14:10:43	2020-08-01 14:23:53	69	150	0	3	0	0	0	3
1101413231	17459387	76175107	2020-07-30 11:25:12	2020-07-30 11:35:55	69	200	0	3	0	0	0	3
1054157507	11890014	75000539	2020-07-15 08:05:08	2020-07-15 08:19:49	200	250	0	3	0	0	0	23.2
1109228903	17692363	49829694	2020-08-01 14:57:23	2020-08-01 15:08:36	69	150	0	3	0	0	0	3
1101438479	17051579	86391967	2020-07-30 11:34:50	2020-07-30 12:12:13	343	343	0	3	0	0	0	25.6
1054199891	17359295	57118378	2020-07-15 08:24:02	2020-07-15 09:18:53	594	644	0	3	0	0	0	5
1109365415	10662354	24449142	2020-08-01 15:46:52	2020-08-01 16:53:12	674	674	0	3	0	0	0	16.8
1101462131	17632435	76099819	2020-07-30 11:43:35	2020-07-30 11:54:21	69	200	0	3	0	0	0	24.6
1054247615	17338555	21761262	2020-07-15 08:41:29	2020-07-15 09:15:42	416	416	0	3	0	0	0	25.6
1109367371	17087495	6037942	2020-08-01 15:47:33	2020-08-01 16:19:22	331	331	0	3	0	0	0	27.6
1101504083	17031023	35273994	2020-07-30 11:59:58	2020-07-30 12:14:22	121	200	0	3	0	0	0	20.8
1054262795	16984347	6622592	2020-07-15 08:46:41	2020-07-15 09:13:17	292	292	0	3	0	0	0	25.2
1109510123	17684875	52180686	2020-08-01 16:37:59	2020-08-01 16:50:07	69	150	0	3	0	0	0	3
1101542627	17649147	52194122	2020-07-30 12:15:25	2020-07-30 12:33:18	69	200	0	3	0	0	0	3
1054313579	15928487	17687770	2020-07-15 09:08:13	2020-07-15 09:36:16	231	231	0	3	0	0	0	19.8
1109535623	17632435	68868991	2020-08-01 16:46:45	2020-08-01 16:58:09	88	150	0	3	0	0	0	3
1101632579	17216247	82246395	2020-07-30 12:48:11	2020-07-30 14:11:20	751	751	0	3	0	0	0	25.5
1054535975	15513379	13778626	2020-07-15 10:42:47	2020-07-15 11:17:24	297	297	0	3	0	0	0	25.6
1110067199	11043366	63539298	2020-08-01 19:38:20	2020-08-01 20:05:20	161	200	0	3	0	0	0	19.8
1101722147	17067143	5617886	2020-07-30 13:21:31	2020-07-30 14:10:10	272	272	0	3	0	0	0	19.8
1054548179	15461391	8347950	2020-07-15 10:47:38	2020-07-15 11:46:39	662	662	0	3	0	0	0	16.8
1110103043	14467238	87236515	2020-08-01 19:49:20	2020-08-01 20:14:13	208	208	0	3	0	0	0	26.6
1101731603	17649147	52194398	2020-07-30 13:25:03	2020-07-30 13:44:08	69	200	0	3	0	0	0	3
1054591427	17255803	29430990	2020-07-15 11:06:47	2020-07-15 11:19:46	70	200	0	3	0	0	0	26.6
1110268223	11095990	22108494	2020-08-01 20:35:15	2020-08-01 20:56:24	249	249	0	3	0	0	0	21.6
1101856307	17034131	458917	2020-07-30 14:07:49	2020-07-30 15:07:42	497	637	0	3	0	0	0	27.6
1054595351	11010082	25013758	2020-07-15 11:08:34	2020-07-15 11:24:54	136	150	0	3	0	0	0	20.3
1110367103	17014319	30498014	2020-08-01 21:04:09	2020-08-01 21:39:16	401	401	0	3	0	0	0	26.6
1101884051	15491091	302016	2020-07-30 14:18:07	2020-07-30 15:18:14	414	534	0	3	0	0	0	25.6
1054631555	13063426	5792910	2020-07-15 11:24:56	2020-07-15 11:48:07	165	200	0	3	0	0	0	24.6
1110370259	17612715	78467627	2020-08-01 21:05:02	2020-08-01 21:20:57	99	200	0	3	0	0	0	3
1101953903	16378023	45482518	2020-07-30 14:43:25	2020-07-30 15:08:04	167	204	0	3	0	0	0	19.4
1054751327	14706778	13182830	2020-07-15 12:14:54	2020-07-15 12:23:11	72	200	0	3	0	0	0	22.2
1110784859	17442959	33886890	2020-08-01 23:09:48	2020-08-01 23:27:47	175	200	0	3	0	0	0	18.8
1101961703	11486162	6049496	2020-07-30 14:46:04	2020-07-30 14:58:00	83	200	0	3	0	0	0	24.6
1054815995	16777659	12098850	2020-07-15 12:42:25	2020-07-15 13:08:32	101	150	0	3	0	0	0	26.6
1110895043	17497691	5046236	2020-08-01 23:50:42	2020-08-02 00:09:26	196	200	0	3	0	0	0	2.5
1102148207	11487438	54408682	2020-07-30 15:48:52	2020-07-30 16:05:41	86	200	0	3	0	0	0	26.6
1054992083	15223558	55101822	2020-07-15 13:57:04	2020-07-15 15:02:05	679	679	0	3	0	0	0	24.5
1111101911	17058459	19155626	2020-08-02 01:28:10	2020-08-02 01:42:54	121	200	0	3	0	0	0	20.8
1102199687	17239923	11777458	2020-07-30 16:05:46	2020-07-30 16:57:14	474	474	0	3	0	0	0	19.8
1055048651	10852270	79084851	2020-07-15 14:21:25	2020-07-15 15:09:13	585	585	0	3	0	0	0	19.8
1111155851	17628963	26402274	2020-08-02 02:02:42	2020-08-02 02:23:09	306	306	0	3	0	0	0	26.6
1102220003	17458847	77064323	2020-07-30 16:12:05	2020-07-30 16:23:17	69	200	0	3	0	0	0	3
1055049695	14799666	48053406	2020-07-15 14:21:50	2020-07-15 15:14:46	354	417	0	3	0	0	0	20.8
1111552559	14925910	15574230	2020-08-02 07:23:33	2020-08-02 07:45:19	239	239	0	3	0	0	0	26.6
1102327367	17612715	55543186	2020-07-30 16:44:52	2020-07-30 17:03:34	69	200	0	3	0	0	0	3
1055113823	15876543	12329346	2020-07-15 14:47:33	2020-07-15 15:50:22	644	744	0	3	0	0	0	21.6
1111654235	15558939	75249079	2020-08-02 08:20:24	2020-08-02 08:27:20	119	150	0	3	0	0	0	20.8
1102347107	17459387	76764335	2020-07-30 16:50:50	2020-07-30 17:00:47	69	200	0	3	0	0	0	3
1055154287	17057275	385247	2020-07-15 15:03:49	2020-07-15 15:28:18	259	259	0	3	0	0	0	25.2
1111719323	17722075	9576278	2020-08-02 08:49:45	2020-08-02 09:02:53	141	150	0	3	0	0	0	24.6
1102397495	14322666	25675350	2020-07-30 17:06:00	2020-07-30 18:11:56	538	538	0	3	0	0	0	3
1055183147	11542114	16372282	2020-07-15 15:15:22	2020-07-15 15:36:27	243	243	0	3	0	0	0	16.8
1111723535	16942339	77335419	2020-08-02 08:51:48	2020-08-02 09:12:00	126	156	0	3	0	0	0	21.8
1102411655	17632435	76397259	2020-07-30 17:10:15	2020-07-30 17:22:11	69	200	0	3	0	0	0	3
1055204615	17027623	10841462	2020-07-15 15:23:38	2020-07-15 16:04:39	566	566	0	3	0	0	0	27.6
1111725167	11606294	49327514	2020-08-02 08:52:41	2020-08-02 09:18:39	352	352	0	3	0	0	0	22.2
1102415567	17510131	80094695	2020-07-30 17:11:30	2020-07-30 17:26:59	69	200	0	3	0	0	0	3
1055229011	10500850	8150762	2020-07-15 15:32:52	2020-07-15 16:05:18	198	200	0	3	0	0	0	24.6
1111735043	16753095	84874023	2020-08-02 08:57:47	2020-08-02 09:41:02	534	564	0	3	0	0	0	27.6
1102530827	17438199	76098675	2020-07-30 17:49:45	2020-07-30 18:01:42	69	200	0	3	0	0	0	3
1055231855	15130778	16360282	2020-07-15 15:33:56	2020-07-15 15:51:05	117	200	0	3	0	0	0	26.6
1111742651	17612715	78246635	2020-08-02 09:02:14	2020-08-02 09:20:13	69	150	0	3	0	0	0	3
1102573967	10795950	17554682	2020-07-30 18:02:39	2020-07-30 18:17:05	87	200	0	3	0	0	0	20.8
1055388467	14965306	16388634	2020-07-15 16:33:58	2020-07-15 18:00:43	1166	1166	0	3	0	0	0	25.2
1111761875	15558939	30457130	2020-08-02 09:13:10	2020-08-02 09:36:02	184	184	0	3	0	0	0	20.8
1102600235	11015326	70208983	2020-07-30 18:10:06	2020-07-30 18:31:08	206	206	0	3	0	0	0	21.6
1055390555	17025195	34081438	2020-07-15 16:34:46	2020-07-15 16:59:38	342	342	0	3	0	0	0	24.2
1111775231	17686791	17593770	2020-08-02 09:20:01	2020-08-02 09:38:54	204	204	0	3	0	0	0	26.6
1102864955	14046002	57909958	2020-07-30 19:29:38	2020-07-30 19:55:13	180	180	0	3	0	0	0	25.6
1055445935	16777659	20474046	2020-07-15 16:55:46	2020-07-15 18:54:48	1269	1269	0	3	0	0	0	26.6
1111799219	17459387	76048571	2020-08-02 09:30:19	2020-08-02 09:39:39	69	150	0	3	0	0	0	3
1102905071	11606294	7487568	2020-07-30 19:43:04	2020-07-30 19:55:16	74	200	0	3	0	0	0	22.2
1055505431	17369163	52194226	2020-07-15 17:18:04	2020-07-15 17:35:24	69	200	0	3	0	0	0	5
1111801607	11744130	12015346	2020-08-02 09:31:15	2020-08-02 09:51:02	135	150	0	3	0	0	0	25.6
1102914827	17681595	8232478	2020-07-30 19:46:29	2020-07-30 20:15:04	239	239	0	3	0	0	0	5
1055570219	15154114	15436930	2020-07-15 17:41:56	2020-07-15 18:14:58	344	344	0	3	0	0	0	18.8
1111838759	11645578	69671431	2020-08-02 09:45:19	2020-08-02 09:54:36	188	188	0	3	0	0	0	19.8
1103025551	11065018	17263518	2020-07-30 20:23:38	2020-07-30 20:53:35	350	350	0	3	0	0	0	25.1
1055719871	15001190	64353294	2020-07-15 18:36:30	2020-07-15 19:55:48	750	833	0	3	0	0	0	25.6
1111895891	11606294	23198878	2020-08-02 10:10:59	2020-08-02 10:23:26	94	150	0	3	0	0	0	22.2
1103135927	17369659	85728991	2020-07-30 21:01:27	2020-07-30 21:52:57	699	699	0	3	0	0	0	24.2
1055786447	16573311	21825226	2020-07-15 19:02:29	2020-07-15 19:57:04	532	532	0	3	0	0	0	26.6
1111926347	11606294	11250914	2020-08-02 10:26:00	2020-08-02 10:41:13	160	160	0	3	0	0	0	22.2
1103165819	17423843	45996210	2020-07-30 21:11:43	2020-07-30 21:27:51	91	200	0	3	0	0	0	5
1055796707	13819638	18471662	2020-07-15 19:06:32	2020-07-15 19:21:28	81	200	0	3	0	0	0	20.8
1111999619	17458847	77321571	2020-08-02 10:56:25	2020-08-02 11:06:46	69	150	0	3	0	0	0	3
1103185367	11086682	66752935	2020-07-30 21:18:42	2020-07-30 22:12:01	602	722	0	3	0	0	0	0
1055803031	17259639	7950690	2020-07-15 19:08:48	2020-07-15 19:17:14	71	150	0	3	0	0	0	25.6
1112050115	17612715	79450567	2020-08-02 11:19:40	2020-08-02 11:47:02	69	150	0	3	0	0	0	3
1103253875	14151914	86666971	2020-07-30 21:46:00	2020-07-30 22:13:12	109	200	0	3	0	0	0	3
1055837735	15371626	1487838	2020-07-15 19:22:06	2020-07-15 19:46:46	299	299	0	3	0	0	0	26.6
1112063507	11606294	24384170	2020-08-02 11:25:28	2020-08-02 11:46:50	101	150	0	3	0	0	0	22.2
1103254007	10598578	11917822	2020-07-30 21:46:04	2020-07-30 22:13:23	310	310	0	3	0	0	0	24.6
1055839727	10785434	20445330	2020-07-15 19:22:55	2020-07-15 19:34:52	157	200	0	3	0	0	0	3
1112088647	14824250	86118551	2020-08-02 11:35:32	2020-08-02 11:54:32	100	150	0	3	0	0	0	25.6
1103314235	10795950	17770910	2020-07-30 22:10:04	2020-07-30 22:31:55	152	200	0	3	0	0	0	20.8
1055925827	17314479	10856082	2020-07-15 19:58:28	2020-07-15 20:15:37	126	200	0	3	0	0	0	6
1112187287	17615095	75449443	2020-08-02 12:14:33	2020-08-02 12:37:06	198	198	0	3	0	0	0	3
1103322923	13277722	86663875	2020-07-30 22:13:29	2020-07-30 23:18:21	558	558	0	3	0	0	0	19.2
1055953295	10237494	7011220	2020-07-15 20:09:30	2020-07-15 20:34:48	246	246	0	3	0	0	0	22.8
1112352563	17491055	12356870	2020-08-02 13:20:36	2020-08-02 13:59:04	486	486	0	3	0	0	0	26.6
1103333615	17628963	8803430	2020-07-30 22:17:43	2020-07-30 23:12:42	670	670	0	3	0	0	0	26.6
1056027143	10850102	19341106	2020-07-15 20:38:22	2020-07-15 20:59:56	198	200	0	3	0	0	0	20.8
1112356523	10848522	87391223	2020-08-02 13:22:15	2020-08-02 13:33:52	129	150	0	3	0	0	0	19.3
1103344031	17611523	71246027	2020-07-30 22:22:00	2020-07-30 22:36:26	147	150	0	3	0	0	0	3.2
1056029795	11606294	13293674	2020-07-15 20:39:27	2020-07-15 20:52:55	89	200	0	3	0	0	0	24.6
1112454059	11606294	77911227	2020-08-02 13:58:59	2020-08-02 14:20:02	236	236	0	3	0	0	0	22.2
1103376011	17224783	55856706	2020-07-30 22:36:00	2020-07-30 23:05:21	218	218	0	3	0	0	0	22.4
1056035027	17255803	14848434	2020-07-15 20:41:31	2020-07-15 21:08:23	85	200	0	3	0	0	0	26.6
1112501651	17433579	33287726	2020-08-02 14:18:32	2020-08-02 14:55:24	335	370	0	3	0	0	0	6
1103413655	17418047	8746518	2020-07-30 22:55:35	2020-07-30 23:31:41	239	239	0	3	0	0	0	0
1056037871	17369163	69144035	2020-07-15 20:42:47	2020-07-15 20:54:53	69	200	0	3	0	0	0	5
1112515559	17692363	69034231	2020-08-02 14:24:06	2020-08-02 14:40:20	76	150	0	3	0	0	0	3
1105963727	17459387	74680223	2020-07-31 16:50:37	2020-07-31 17:01:19	59	200	0	3	0	0	0	3
1056123551	13098146	8376718	2020-07-15 21:17:02	2020-07-15 21:24:53	83	200	0	3	0	0	0	20.8
1113878483	11422082	17290150	2020-08-02 21:35:58	2020-08-02 22:16:38	580	580	0	3	0	0	0	26.6
1103705783	17154455	8110606	2020-07-31 03:11:32	2020-07-31 03:23:51	140	165	0	3	0	0	0	24.6
1056181415	10808766	9509646	2020-07-15 21:39:45	2020-07-15 22:07:40	253	253	0	3	0	0	0	24.6
1112751923	17612715	79001003	2020-08-02 15:49:20	2020-08-02 16:04:37	78	150	0	3	0	0	0	3
1104004775	10449306	70432171	2020-07-31 06:40:34	2020-07-31 07:43:30	861	861	0	3	0	0	0	18.2
1056277487	15399835	8304410	2020-07-15 22:22:06	2020-07-15 22:40:27	149	200	0	3	0	0	0	24.6
1112776355	17663659	74240439	2020-08-02 15:57:49	2020-08-02 16:39:26	624	624	0	3	0	0	0	3
1104035471	10963494	72715647	2020-07-31 06:52:07	2020-07-31 08:09:39	1348	1348	0	3	0	0	0	21.6
1056340415	16379135	64353294	2020-07-15 22:54:27	2020-07-15 23:14:20	179	200	0	3	0	0	0	5
1112797943	15902367	23748718	2020-08-02 16:05:24	2020-08-02 16:18:57	183	183	0	3	0	0	0	24.5
1104044183	14878526	39083134	2020-07-31 06:55:44	2020-07-31 07:31:53	256	256	0	3	0	0	0	26.6
1056346187	13098146	19283714	2020-07-15 22:57:55	2020-07-15 23:09:04	96	200	0	3	0	0	0	20.8
1112802899	12618850	51640082	2020-08-02 16:07:09	2020-08-02 16:39:47	242	242	0	3	0	0	0	25.1
1104095339	11309326	79332511	2020-07-31 07:19:30	2020-07-31 07:39:00	276	450	0	3	0	0	0	19.8
1056349955	16682495	1463684	2020-07-15 23:00:00	2020-07-15 23:22:55	207	207	0	3	0	0	0	18.8
1112804747	17618467	86598707	2020-08-02 16:07:51	2020-08-02 16:17:43	94	150	0	3	0	0	0	4
1104172955	17459387	75867275	2020-07-31 07:44:42	2020-07-31 07:53:53	119	250	0	3	0	0	0	3
1056418355	15709667	82682947	2020-07-15 23:41:51	2020-07-15 23:51:23	89	200	0	3	0	0	0	18.8
1112838359	11947278	334252	2020-08-02 16:19:54	2020-08-02 16:42:19	197	197	0	3	0	0	0	4
1104204143	17430951	6911522	2020-07-31 07:55:25	2020-07-31 08:10:53	198	450	0	3	0	0	0	5
1056456167	16166967	49791190	2020-07-16 00:12:00	2020-07-16 00:22:17	46	150	0	3	0	0	0	25.6
1112916623	10808686	9216802	2020-08-02 16:47:30	2020-08-02 17:16:34	115	150	0	3	0	0	0	6
1104243467	17085987	62127990	2020-07-31 08:12:00	2020-07-31 08:19:00	71	450	0	3	0	0	0	21.8
1056508655	17065467	17179958	2020-07-16 01:00:59	2020-07-16 01:38:04	463	463	0	3	0	0	0	21.6
1112925095	17632435	68929359	2020-08-02 16:50:28	2020-08-02 17:05:18	75	150	0	3	0	0	0	3
1104353531	11744130	33704734	2020-07-31 08:46:04	2020-07-31 09:02:07	154	250	0	3	0	0	0	25.6
1056743135	16247727	14464106	2020-07-16 06:18:07	2020-07-16 06:51:41	274	394	0	3	0	0	0	3
1113034007	16378023	50642594	2020-08-02 17:28:35	2020-08-02 17:59:16	280	280	0	3	0	0	0	19.4
1104364883	13098146	2743228	2020-07-31 08:49:13	2020-07-31 09:12:51	302	302	0	3	0	0	0	20.8
1056829859	11947278	12839862	2020-07-16 06:59:52	2020-07-16 07:10:53	83	150	0	3	0	0	0	20.8
1113095771	17460103	17520858	2020-08-02 17:48:24	2020-08-02 18:06:51	185	185	0	3	0	0	0	20.8
1104419171	15167222	14886426	2020-07-31 09:08:21	2020-07-31 09:27:23	176	176	0	3	0	0	0	18.8
1056865163	14706778	73618483	2020-07-16 07:18:19	2020-07-16 07:41:21	174	250	0	3	0	0	0	22.2
1113215075	17460103	3031466	2020-08-02 18:24:11	2020-08-02 19:09:41	502	502	0	3	0	0	0	20.8
1104430835	17653923	12934906	2020-07-31 09:12:43	2020-07-31 09:35:09	148	200	0	3	0	0	0	18.8
1056988859	17040555	23110970	2020-07-16 08:06:39	2020-07-16 08:22:05	193	250	0	3	0	0	0	20
1113228815	17685183	49847034	2020-08-02 18:28:17	2020-08-02 18:50:28	69	150	0	3	0	0	0	3
1104452771	14871762	11660822	2020-07-31 09:20:40	2020-07-31 09:34:24	103	200	0	3	0	0	0	26.6
1057009007	16037323	76864423	2020-07-16 08:15:08	2020-07-16 08:29:32	207	250	0	3	0	0	0	18.3
1113254315	14879894	19057226	2020-08-02 18:35:51	2020-08-02 18:54:44	242	242	0	3	0	0	0	22.2
1104513527	11606294	27049226	2020-07-31 09:38:54	2020-07-31 09:53:47	71	200	0	3	0	0	0	22.2
1057056287	17055403	668265	2020-07-16 08:32:19	2020-07-16 09:46:31	998	998	0	3	0	0	0	27.6
1113336815	15150342	28169870	2020-08-02 18:59:39	2020-08-02 19:44:03	573	573	0	3	0	0	0	21.2
1104659771	12103710	11354754	2020-07-31 10:28:03	2020-07-31 10:45:18	99	99	0	3	0	0	0	3
1058885639	14239206	48028338	2020-07-16 20:28:29	2020-07-16 20:38:57	87	200	0	3	0	0	0	25.6
1113528071	14226066	67501251	2020-08-02 19:53:41	2020-08-02 20:12:02	215	215	0	3	0	0	0	24
1104825191	16409779	16857966	2020-07-31 11:23:59	2020-07-31 11:35:49	142	142	0	3	0	0	0	24.6
1057350311	14706778	43891466	2020-07-16 10:31:47	2020-07-16 10:49:52	132	200	0	3	0	0	0	22.2
1113543455	16942339	10724878	2020-08-02 19:58:13	2020-08-02 20:59:53	552	552	0	3	0	0	0	21.8
1104841007	15558939	36357490	2020-07-31 11:28:59	2020-07-31 11:47:56	112	200	0	3	0	0	0	20.8
1057351583	16965263	15364250	2020-07-16 10:32:20	2020-07-16 11:01:28	329	329	0	3	0	0	0	24.2
1113646871	14914274	11203654	2020-08-02 20:27:09	2020-08-02 20:35:35	69	150	0	3	0	0	0	25.2
1105224251	17345839	13698734	2020-07-31 13:22:17	2020-07-31 13:42:26	307	307	0	3	0	0	0	0
1057408535	17314479	14736018	2020-07-16 10:56:32	2020-07-16 11:11:13	152	200	0	3	0	0	0	6
1113722051	16610387	17681910	2020-08-02 20:48:40	2020-08-02 21:34:30	133	150	0	3	0	0	0	25.6
1105266335	17528463	84532271	2020-07-31 13:34:56	2020-07-31 13:49:46	98	200	0	3	0	0	0	2
1057457459	11890014	57302710	2020-07-16 11:18:46	2020-07-16 11:33:46	94	200	0	3	0	0	0	23.2
1113805175	17448303	77317803	2020-08-02 21:13:26	2020-08-02 21:24:15	69	150	0	3	0	0	0	3
1105355363	17040555	34499282	2020-07-31 14:00:06	2020-07-31 14:17:00	137	200	0	3	0	0	0	20
1057486367	14644078	22322134	2020-07-16 11:30:41	2020-07-16 13:39:11	1948	1948	0	3	0	0	0	24.1
1113842075	11187066	84282875	2020-08-02 21:24:24	2020-08-02 21:52:00	300	300	0	3	0	0	0	26.6
1105373519	17587951	10789210	2020-07-31 14:05:37	2020-07-31 14:25:48	107	150	0	3	0	0	0	0
1057492415	13812986	9477166	2020-07-16 11:33:03	2020-07-16 12:14:32	379	379	0	3	0	0	0	19.8
1108847579	14871762	85423783	2020-08-01 12:43:34	2020-08-01 13:02:01	100	150	0	3	0	0	0	26.6
1105394795	14706778	9486838	2020-07-31 14:12:18	2020-07-31 14:24:42	101	200	0	3	0	0	0	22.2
1057526399	15398991	27556014	2020-07-16 11:46:41	2020-07-16 12:05:54	169	200	0	3	0	0	0	25.6
1105395047	17031023	23639142	2020-07-31 14:12:23	2020-07-31 14:25:37	122	200	0	3	0	0	0	20.8
1057559411	11645578	10172474	2020-07-16 12:00:41	2020-07-16 12:29:27	266	266	0	3	0	0	0	19.8
1105402883	12034714	17494658	2020-07-31 14:14:45	2020-07-31 15:10:55	616	616	0	3	0	0	0	24.6
1057609715	15822427	13128574	2020-07-16 12:23:07	2020-07-16 13:02:10	469	469	0	3	0	0	0	21.8
1105429511	15558939	10928666	2020-07-31 14:23:13	2020-07-31 14:33:11	120	200	0	3	0	0	0	20.8
1057666907	17369163	48954958	2020-07-16 12:45:58	2020-07-16 12:59:09	69	200	0	3	0	0	0	5
1105668899	17622723	23892686	2020-07-31 15:31:20	2020-07-31 15:45:00	219	219	0	3	0	0	0	4
1057682123	13819638	48969742	2020-07-16 12:52:17	2020-07-16 13:03:51	123	200	0	3	0	0	0	20.8
1105688783	17426571	74948511	2020-07-31 15:36:50	2020-07-31 15:53:47	65	200	0	3	0	0	0	3
1057749971	14706778	29676954	2020-07-16 13:21:02	2020-07-16 13:30:50	89	200	0	3	0	0	0	22.2
1100255291	14787878	5763776	2020-07-29 23:29:53	2020-07-29 23:38:38	69	200	0	3	0	0	0	25.6
1057759259	11011510	20343930	2020-07-16 13:24:39	2020-07-16 13:40:49	251	251	0	3	0	0	0	4
1121844539	17459387	74774771	2020-08-05 14:25:36	2020-08-05 14:37:17	69	200	0	3	0	0	0	3
1057764191	10803406	7949338	2020-07-16 13:26:36	2020-07-16 14:40:35	770	770	0	3	0	0	0	20.8
1127682143	17709847	78644919	2020-08-07 09:32:39	2020-08-07 09:43:46	69	200	0	3	0	0	0	3
1057778639	14706778	11308978	2020-07-16 13:32:11	2020-07-16 13:53:46	387	387	0	3	0	0	0	22.2
1121874575	10263126	3506468	2020-08-05 14:36:41	2020-08-05 14:46:45	69	150	0	3	0	0	0	20.8
1057815215	17040555	8981574	2020-07-16 13:45:52	2020-07-16 13:57:24	115	200	0	3	0	0	0	20
1121877479	13819638	19888226	2020-08-05 14:37:41	2020-08-05 14:47:46	122	200	0	3	0	0	0	25.6
1058012555	10493446	29647878	2020-07-16 15:00:39	2020-07-16 15:09:38	139	200	0	3	0	0	0	25.6
1121973887	17690907	74042255	2020-08-05 15:13:25	2020-08-05 15:30:25	147	147	0	3	0	0	0	5
1058025647	10964226	12101674	2020-07-16 15:05:41	2020-07-16 15:26:35	242	242	0	3	0	0	0	26.6
1121989667	17448303	74529275	2020-08-05 15:19:29	2020-08-05 15:30:39	80	200	0	3	0	0	0	3
1058079323	15355974	20224590	2020-07-16 15:26:17	2020-07-16 15:47:30	215	215	0	3	0	0	0	27.6
1122112019	11744130	84881487	2020-08-05 16:03:54	2020-08-05 16:33:09	180	200	0	3	0	0	0	23.2
1058111447	15193518	10408562	2020-07-16 15:37:22	2020-07-16 16:04:55	202	202	0	3	0	0	0	2.4
1122144971	17685183	80325631	2020-08-05 16:15:48	2020-08-05 16:28:04	69	200	0	3	0	0	0	3
1058218139	14762514	13033898	2020-07-16 16:17:04	2020-07-16 16:36:09	131	150	0	3	0	0	0	24.6
1122163211	12247570	24734894	2020-08-05 16:22:07	2020-08-05 17:13:27	597	659	0	3	0	0	0	24.6
1058385143	14932762	17895842	2020-07-16 17:19:18	2020-07-16 18:17:29	329	329	0	3	0	0	0	2.9
1122203351	16275735	8669946	2020-08-05 16:35:51	2020-08-05 16:45:19	89	150	0	3	0	0	0	20.8
1058417903	16309247	17114118	2020-07-16 17:30:48	2020-07-16 17:48:00	128	200	0	3	0	0	0	26.6
1122210779	16979067	84181191	2020-08-05 16:38:16	2020-08-05 16:47:13	39	200	0	3	0	0	0	20.8
1058529623	11606294	59454246	2020-07-16 18:08:45	2020-07-16 18:31:47	226	226	0	3	0	0	0	24.6
1122321023	17740707	77094015	2020-08-05 17:16:39	2020-08-05 17:28:05	69	200	0	3	0	0	0	0
1058830847	16923175	22561582	2020-07-16 20:06:32	2020-07-16 20:21:08	77	200	0	3	0	0	0	26.6
1122346415	13819638	85172415	2020-08-05 17:25:26	2020-08-05 17:47:38	188	200	0	3	0	0	0	25.6
1054087883	11947278	26125314	2020-07-15 07:36:13	2020-07-15 08:04:33	313	313	0	3	0	0	0	20.8
1122395219	15558939	76424195	2020-08-05 17:42:01	2020-08-05 17:54:22	47	200	0	3	0	0	0	20.8
1122460259	10245810	17189462	2020-08-05 18:02:43	2020-08-05 18:20:16	129	150	0	3	0	0	0	16.8
1122499031	17791631	74399279	2020-08-05 18:14:25	2020-08-05 18:26:37	69	200	0	3	0	0	0	0
1122570143	12808154	17700310	2020-08-05 18:37:13	2020-08-05 18:52:16	141	200	0	3	0	0	0	25.6
1122578927	17520155	86290667	2020-08-05 18:40:15	2020-08-05 18:59:48	229	269	0	3	0	0	0	5
1122633071	17756375	28243310	2020-08-05 18:58:15	2020-08-05 19:07:45	69	200	0	3	0	0	0	5
1122745895	17510131	78999347	2020-08-05 19:35:36	2020-08-05 19:52:25	70	200	0	3	0	0	0	3
1122768179	15468751	8842790	2020-08-05 19:43:19	2020-08-05 20:05:09	141	150	0	3	0	0	0	19.3
1122808331	13819638	9305894	2020-08-05 19:57:12	2020-08-05 20:14:24	125	200	0	3	0	0	0	25.6
1122822059	13909154	20872890	2020-08-05 20:01:36	2020-08-05 20:20:20	192	200	0	3	0	0	0	26.6
1123001363	13655570	19672454	2020-08-05 21:03:56	2020-08-05 21:40:04	278	278	0	3	0	0	0	24.2
